"institution_id","institution_name","country","country_code","latitude","longitude","type","qs_ranking_2024","region","research_output_score"
"I4210142124","International Centre for Genetic Engineering and Biotechnology","India","IN","28.53046417236328","77.16876220703125","facility","100.0","Asia","100.0"
"I4210091910","Noguchi Memorial Institute for Medical Research","Ghana","GH","5.55601978302002","-0.1968999952077865","nonprofit","100.0","Africa","100.0"
"I4210132741","Shanghai Tenth People's Hospital","China","CN","31.272045135498047","121.45343780517578","healthcare","100.0","Asia","100.0"
"I4210092495","Suzhou Institute of Nano-tech and Nano-bionics","China","CN","31.304079055786133","120.59538269042967","facility","100.0","Asia","100.0"
"I169335092","University of North Carolina at Greensboro","United States","US","36.07263946533203","-79.79197692871094","education","100.0","North America","100.0"
"I84909340","Institut des Hautes Études Scientifiques","France","FR","48.69981002807617","2.170639991760254","facility","100.0","Europe","100.0"
"I122346577","University of Modena and Reggio Emilia","Italy","IT","44.647830963134766","10.925390243530272","education","100.0","Europe","100.0"
"I157492648","Autonomous University of Queretaro","Mexico","MX","20.59156608581543","-100.41065979003906","education","100.0","North America","100.0"
"I4210140558","Western Regional Research Center","United States","US","37.88721084594727","-122.30486297607422","government","100.0","North America","100.0"
"I4210141142","Association for Innovation and Biomedical Research on Light and Image","Portugal","PT","40.20563888549805","-8.419549942016602","nonprofit","100.0","Europe","100.0"
"I165932596","National University of Singapore","Singapore","SG","1.2896699905395508","103.85006713867188","education","8.0","Asia","100.0"
"I177898655","Lamar University","United States","US","30.04194450378418","-94.0749969482422","education","100.0","North America","100.0"
"I4210115299","TED University","Turkey","TR","39.91986846923828","32.854270935058594","education","100.0","Asia","100.0"
"I4210125264","R2M Solution (Italy)","Italy","IT","45.19668960571289","9.15219020843506","company","","Europe","17.78"
"I4210147369","Shanghai Institute of Hematology","China","CN","31.21175193786621","121.46725463867188","facility","100.0","Asia","100.0"
"I33585257","Anna University, Chennai","India","IN","13.08784008026123","80.27847290039062","education","100.0","Asia","100.0"
"I2800360054","University Dental Hospital of Manchester","United Kingdom","GB","53.46561050415039","-2.2370200157165527","healthcare","100.0","Europe","100.0"
"I46597724","Poznań University of Technology","Poland","PL","52.40692138671875","16.929929733276367","education","100.0","Europe","100.0"
"I70374766","University of Aden","Yemen","YE","12.812024116516112","45.03915786743164","education","100.0","Asia","100.0"
"I81007117","Lucerne University of Applied Sciences and Arts","Switzerland","CH","47.050479888916016","8.306349754333496","education","100.0","Europe","100.0"
"I4210123794","Géosciences Montpellier","France","FR","43.610931396484375","3.876349925994873","facility","100.0","Europe","100.0"
"I4210091428","MRC Clinical Trials Unit at UCL","United Kingdom","GB","51.50852966308594","-0.1257400065660476","facility","9.0","Europe","100.0"
"I4210107844","Fraunhofer Institute for Translational Medicine and Pharmacology","Germany","DE","50.0956916809082","8.659135818481445","facility","100.0","Europe","100.0"
"I65837984","Kobe University","Japan","JP","34.69129943847656","135.18299865722656","education","100.0","Asia","100.0"
"I4210109357","Radboud Institute for Molecular Life Sciences","Netherlands","NL","51.84249877929688","5.852779865264893","facility","100.0","Europe","100.0"
"I159650629","University of Sassari","Italy","IT","40.725860595703125","8.555520057678223","education","100.0","Europe","100.0"
"I141930137","Mbarara University of Science and Technology","Uganda","UG","-0.604669988155365","30.648509979248047","education","100.0","Africa","100.0"
"I4210155527","Al-Furat Al-Awsat Technical University","Iraq","IQ","32.02593994140625","44.34624862670898","education","100.0","Asia","100.0"
"I7454413","École Centrale de Lille","France","FR","50.61669158935547","3.166640043258667","education","100.0","Europe","100.0"
"I4210098734","Zhejiang Cancer Hospital","China","CN","30.35250473022461","120.19107055664062","healthcare","100.0","Asia","100.0"
"I4210100097","Institute of Bioinformatics and Systems Biology","Germany","DE","48.22859573364258","11.58631706237793","facility","100.0","Europe","100.0"
"I1443707","Jimma University","Ethiopia","ET","7.684999942779541","36.831390380859375","education","100.0","Africa","100.0"
"I122991210","Istituto di Scienza e Tecnologie dell'Informazione ""Alessandro Faedo""","Italy","IT","43.70853042602539","10.403599739074709","facility","100.0","Europe","100.0"
"I58610484","Seattle University","United States","US","47.60620880126953","-122.33206939697266","education","100.0","North America","100.0"
"I83436808","Hankuk University of Foreign Studies","South Korea","KR","37.56600189208984","126.97840118408205","education","100.0","Asia","100.0"
"I4517696","National Guard Health Affairs","Saudi Arabia","SA","24.68773078918457","46.72185134887695","healthcare","100.0","Asia","100.0"
"I4210123749","Tokyo Metropolitan Neurological Hospital","Japan","JP","35.68949890136719","139.69171142578125","healthcare","100.0","Asia","100.0"
"I116419501","Universidad Mayor","Chile","CL","-33.456939697265625","-70.64826965332031","education","100.0","South America","100.0"
"I4210089864","VA Salt Lake City Healthcare System","United States","US","40.7588005065918","-111.84093475341795","healthcare","100.0","North America","100.0"
"I162290304","Scuola Superiore Sant'Anna","Italy","IT","43.70853042602539","10.403599739074709","education","100.0","Europe","100.0"
"I125485651","Constantine 1 University","Algeria","DZ","36.34944534301758","6.62166690826416","education","100.0","Africa","100.0"
"I4210141311","Staats- und Universitätsbibliothek Bremen","Germany","DE","53.108924865722656","8.853711128234863","archive","280.0","Europe","92.33"
"I1320697193","Canon (Japan)","Japan","JP","35.72709655761719","139.7066650390625","company","100.0","Asia","100.0"
"I4210153851","Unité de Modélisation Mathématique et Informatique des Systèmes Complexes","France","FR","48.85340881347656","2.34879994392395","facility","100.0","Europe","100.0"
"I145808223","Hanbat National University","South Korea","KR","36.34912872314453","127.38493347167967","education","100.0","Asia","100.0"
"I76973811","Bolu Abant İzzet Baysal University","Turkey","TR","40.7358283996582","31.606109619140625","education","100.0","Asia","100.0"
"I4210098387","Foshan Maternity and Child Health Care Hospital","China","CN","23.032411575317383","113.10539245605467","healthcare","537.0","Asia","83.85"
"I2800174090","Phillips Academy","United States","US","42.64730072021485","-71.13159942626953","education","","North America","25.28"
"I3131573596","Abbottabad University of Science and Technology","Pakistan","PK","34.06840133666992","73.14948272705078","education","100.0","Asia","100.0"
"I111199411","University of Peradeniya","Sri Lanka","LK","7.290599822998047","80.63359832763672","education","100.0","Asia","100.0"
"I4210150261","National University Health System","Singapore","SG","1.2896699905395508","103.85006713867188","education","100.0","Asia","100.0"
"I3020192730","Trường ĐH Nguyễn Tất Thành","Vietnam","VN","10.823019981384276","106.62964630126952","education","100.0","Asia","100.0"
"I4210160629","China Information Technology Security Evaluation Center","China","CN","40.0505256652832","116.29930877685548","government","978.0","Asia","70.51"
"I111567634","State University of Management","Russia","RU","55.752220153808594","37.61555862426758","education","100.0","Europe","100.0"
"I4210108695","Gheorghe Asachi Technical University of Iași","Romania","RO","47.16667175292969","27.600000381469727","education","100.0","Europe","100.0"
"I78757542","University of Newcastle Australia","Australia","AU","-32.92953109741211","151.7801055908203","education","100.0","Oceania","100.0"
"I132487946","Institute of Space Sciences","Spain","ES","41.4910888671875","2.1407899856567383","facility","100.0","Europe","100.0"
"I4210099573","United States Air Force Office of Scientific Research","United States","US","38.88100814819336","-77.10427856445312","government","917.0","North America","72.34"
"I2799950915","Wright-Patterson Air Force Base","United States","US","39.81308364868164","-84.05432891845703","other","100.0","North America","100.0"
"I4210089486","Fred Hutch Cancer Center","United States","US","47.60620880126953","-122.33206939697266","nonprofit","100.0","North America","100.0"
"I4210112293","African Institute for Mathematical Sciences Ghana","Ghana","GH","5.1681671142578125","-1.1446510553359983","nonprofit","","Africa","24.44"
"I4210152198","Education Development Center","United States","US","42.371376037597656","-71.21891021728516","nonprofit","100.0","North America","100.0"
"I4210118410","Institut thématique Génétique, génomique et bioinformatique","France","FR","48.85340881347656","2.34879994392395","government","100.0","Europe","100.0"
"I2800125567","Polish Air Force Academy","Poland","PL","51.559120178222656","21.848289489746094","education","","Europe","53.14"
"I4210090241","Xinhui People's Hospital","China","CN","22.537517547607425","113.03009033203124","healthcare","","Asia","33.5"
"I94357780","Zhongkai University of Agriculture and Engineering","China","CN","23.1091251373291","113.28040313720705","education","100.0","Asia","100.0"
"I4210163147","Traffic Management Research Institute","China","CN","31.612491607666016","120.19349670410156","facility","","Asia","39.1"
"I4210102664","Enzo Life Sciences (United States)","United States","US","40.7194938659668","-73.42781066894531","company","100.0","North America","100.0"
"I2801484940","Arab International University","Syria","SY","33.458351135253906","36.23255920410156","education","","Asia","19.55"
"I184983240","Northeast Normal University","China","CN","43.880001068115234","125.3227767944336","education","100.0","Asia","100.0"
"I4210155202","Systemic Risk Centre","United Kingdom","GB","51.50852966308594","-0.1257400065660476","other","","Europe","56.06"
"I99383213","Indian Institute of Plantation Management","India","IN","12.961285591125488","77.5051040649414","education","","Asia","44.86"
"I100086675","Al-Hussein Bin Talal University","Jordan","JO","30.196239471435547","35.73405075073242","education","100.0","Asia","100.0"
"I87048295","Wellcome Trust","United Kingdom","GB","51.50852966308594","-0.1257400065660476","other","100.0","Europe","100.0"
"I4387156359","South East Technological University","","","52.258331298828125","-7.111939907073975","education","","","50.98"
"I31595395","Chengdu University of Technology","China","CN","30.66666984558105","104.0666732788086","education","100.0","Asia","100.0"
"I2802635041","Technische Informationsbibliothek (TIB)","Germany","DE","52.37052154541016","9.733220100402832","archive","100.0","Europe","100.0"
"I9617848","Universitat Politècnica de Catalunya","Spain","ES","41.388790130615234","2.158989906311035","education","100.0","Europe","100.0"
"I84392919","Temple University","United States","US","39.9523811340332","-75.16361999511719","education","100.0","North America","100.0"
"I189949046","Integral University","India","IN","26.958499908447266","80.99810028076172","education","100.0","Asia","100.0"
"I36443711","Magna Graecia University","Italy","IT","38.882469177246094","16.600860595703125","education","100.0","Europe","100.0"
